web-scraper-order,web-scraper-start-url,nama,komentar
"1583432296-12862","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Membantu sekali dalam mempercepat perjalanan..."
"1583432296-10344","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Radi Yanto",""
"1583432296-13956","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi yg sangat di butuhkan oleh anak bangsa"
"1583432296-10859","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Widhi Assehun",""
"1583432296-12381","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pusing deh klo harus update ulang trus.. klo memory hp nya banyak sh ga apa2, nh memory hp nya sedikit jd klo ga bisa ke download kan mau ga mau di hapus aplikasinya.."
"1583432296-11143","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","kirey RHM",""
"1583432296-13737","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu di semua bidang,,, Maju terus karya anak bangsa"
"1583432296-14443","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Menarik sangat menarik dan memuaskan pelayanan nya sangat keren"
"1583432296-10772","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Imut 27",""
"1583432296-12986","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pelayanan Gojek bagus aman dan terpercaya dan nyaman"
"1583432296-10111","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Danu Kartiyoso",""
"1583432296-9779","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mutiah Agustus",""
"1583432296-10194","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Arkan Rifqizuhair",""
"1583432296-14268","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi ini mendukung sekali untuk kegiatan sehari hari"
"1583432296-10507","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Imam Suryadi",""
"1583432296-14277","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap, aplikasi anak bangsa' indonesia jaya raya..."
"1583432296-11285","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Sherly Lumbangaol",""
"1583432296-12285","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya drever gojek.dan saya tetap setia menjalankan gojek. Tp tolng.kasih orderan yg adil.jangan berlarut-anyep seperti ini.kasihan nasib drever yg laen jg.yg mengandalkan penghasilan dari gojek termasuk saya...saya haya bisa sabar ikhtiar dan ber do'a.semoga aja di bulan selanjut nya gojek akan lebi...Ulasan Lengkap"
"1583432296-11699","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Prima Agustina",""
"1583432296-10323","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Keli Haikal",""
"1583432296-13482","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terimakasih,,,dgn adanya gojek jd bs membantu kita d saat"" terdesak,,,Misaalnya saat tejebak macet bs lgsg mesen gojek 😁😁. Buat abg"" ojol smg sehat sllu yaahh dan semangaatt"
"1583432296-14251","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya sangat senang menggunakan aplikasi ini,saya puas dengan aplikasi ini"
"1583432296-14863","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat baik pelayannnya.Tks ya"
"1583432296-11441","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Tenda Goyang",""
"1583432296-12552","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat memuaskan pelayanan cepat n sangat membantu banget"
"1583432296-8555","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","TUKANG OJEK",""
"1583432296-14635","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Amat sangat membantu dengan ad nya gojek , terimakasih 😊"
"1583432296-10074","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ahmad Suwarji",""
"1583432296-10279","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gregorius Wahyu Djoko Utomo Wahyo Djoko Utomo",""
"1583432296-10961","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ria ira",""
"1583432296-14707","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Cepat murah banyak promo menarik nya, pitur barunya oke banget bisa transper"
"1583432296-9671","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Im Fatur",""
"1583432296-13465","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek memang jempolan, tingkatkan lebih profesional lagi"
"1583432296-13109","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Km sdh dpt Email utk Verifikasi Daftar Gojek Driver dan tdk bs utk Verifikasi email bgmn? Km mohon bantuan Bpk/ibu. Terimakasih Atas bantuan Serta kerjasamanya. Dedet"
"1583432296-14507","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat memuaskan dan sangat membantu"
"1583432296-11444","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","septianti hermani",""
"1583432296-9193","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","David Wahyu",""
"1583432296-13512","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya pernah lupa dompet di kendaraan dan dikembalikan oleh sopir yg mengantar saya. Trims"
"1583432296-14809","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Delivery yg cepat,dan Ramahnya driver,makasih Gojek dan semua Crew"
"1583432296-14375","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bisa beli apa saja jadi kalo kita males keluar kita bisa pake gojek"
"1583432296-9349","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rahul Malhotra",""
"1583432296-14653","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek semga menjadi yg terbaik trus,dan drive nya ramah"".sukses trus bt gojek"
"1583432296-15052","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gw suka kasian ama abang abang nya yang suka di prank sama youtuber"
"1583432296-12401","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Kalu bawa penumpang jngn ngebut"" apa lg kalu bawa ortu dan anak"" lebi di perhatikan lg maksih🙅🙇"
"1583432296-10532","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Radit Permana",""
"1583432296-12328","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","tolong kooperatif lihat kesalahan resto (kurang pesanannya) jangan dilimpahkan ke driver,krn driver hanya mengambil pesanan tanpa tau isi didalamnya,utk konsumen juga lebih cermat yaa jangan matiin rejeki orang,klo kesalahan kurang pesanan dr resto ya komplennya ke resto,jangan driver yg dikasih bin...Ulasan Lengkap"
"1583432296-13930","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat menyenangkan bepergian dengan gojek"
"1583432296-13202","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Supaya lebih meningkatkan pelayanan yang cepat"
"1583432296-11609","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Erik Mili",""
"1583432296-10031","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Jeje Fazirra",""
"1583432296-10533","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","BENNY WIJAYA WIJAYA BENY",""
"1583432296-11161","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Asti Nadifa",""
"1583432296-8599","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Zubarol Khadid",""
"1583432296-12325","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sangat membantu, tp maaf dowloudan nya lama...krna gagal trs wktu perbarui aplikasi"
"1583432296-9778","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Onasis Arios",""
"1583432296-11232","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Joni Lono",""
"1583432296-11050","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Gojek Rizky",""
"1583432296-14327","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","gojek sangat sangat membatu kita semua"
"1583432296-11245","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Siti Rizky saputra",""
"1583432296-11749","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Luar biasa... Alhamdulillah ada gojek. Terima kasih buat squad driver ojol. MANTAB. Nitip untuk mimin, mungkin ada penambahan fitur atau regulasi apalah yg terkait aspek keamanan untuk penumpang. Dari resiko kejahatan. Agar hati ini tenang kalau order 🙏🙏🙏😁😁😁🙏 Beberapa waktu belakangan isyu2 p...Ulasan Lengkap"
"1583432296-12390","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap sangat membantu.. Tapi sayang nya driver yg lebih dekat jarang kena padahal dekat. Malah yg kena posisi jauh jadi agak telat."
"1583432296-14380","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terima kasih atas bantuannya 😣 berkat app ini hidup saya sdkit berubah"
"1583432296-14614","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong jangan buat kami seperti ini anyep mau sampai kapan"
"1583432296-9590","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","TV MAS NDUY",""
"1583432296-10198","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","agung Nawwal",""
"1583432296-13973","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya senang semenjak ada gojek saya brangkat kerja tidak pernah terlambat plg juga selalu tepat waktu sukses selalu gojek trimakasih"
"1583432296-9455","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","heri hermawan",""
"1583432296-12255","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pancasila 1.ketuhanan yg maha esa 2.kemanusiaan yg beradil dan beradap 3.persatuan Indonesia 4.kerakyatan yg di pimpinan oleh hikmat dan kebijaksanaan dalam bermusyawaratan/perwakilan 5.keadilan sosial bagi seluruh rakyat Indonesia"
"1583432296-14841","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Min di gofood tambahin ulasan restonya dong, jangan cuma ratingnya aja"
"1583432296-13795","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi yang sangat membantu sekali.."
"1583432296-9303","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Galih Al",""
"1583432296-14685","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Selalu setia pakai gosend untuk mengirim kosmetik ke cust..selalu aman"
"1583432296-8693","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Nur said",""
"1583432296-14894","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek ini sangat membantu banget"
"1583432296-8884","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Indra Putra ediyana",""
"1583432296-14425","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantab jiwa sangat membantu.."
"1583432296-14421","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sangat memuaskan apalagi jika ditambah token listriknya dalam aplikasinya"
"1583432296-8417","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ridho Fajar",""
"1583432296-12037","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasi yang modern, tapi kenapa drivernya pada ngeluh? Itu karena sistem Gojeknya yang pilih2 driver, jadi kasian driver2 yang akunnya pada di anyepin, Saya mohon kpd PT GI kasiani nasib para driver yang akunnya d anyepin, beri mereka kelancaran order, biar mereka tetap tersenyum, karena setiap ka...Ulasan Lengkap"
"1583432296-14620","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu di saat darurat"
"1583432296-9773","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Neli Agustin",""
"1583432296-14738","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Driver antar makanan tidak lambat"
"1583432296-11750","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saran untuk gojek, klo untuk kedepanx agar bisa order walaupun di luar kota yang berbeda.ex: saya di kota A mau pesan makan di wil B untuk mis sodara/keluarga di alamat kota B.jadi pelayanan bisa di tambahkan pemilihan lokasi di seluarih indo. Mksh..."
"1583432296-10012","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Abdul Aziz",""
"1583432296-13563","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Dengan aplikasi ini saya sudah banyak terbantu.... terima kasih GO JEK...."
"1583432296-11647","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Cecep Septian",""
"1583432296-12493","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya sangat di mudahkan dlm pembayaran dengan adanya aplikasi ovo ini,sehingga saya tidak perlu bawa uang cash dalam jumlah banyak."
"1583432296-9385","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Kraken Nin",""
"1583432296-11808","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","semakin baik pelayanan nya, terutama buat driver gocar yg baik hati sdh membantu org tua saya, meng angkat2 barang dr rmh ke mobil. Semoga banyak rezeky dan slalu d lindungi oleh Allah mas driver yg baik hati nya, Amiin ya Allah. . Dan aplikasi Gojek transportasi online nya semakin jaya terus,, Amii...Ulasan Lengkap"
"1583432296-12923","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus! Tambahkan agen-agen terdekat untuk melakukan topup gopay, seperti di counter pulsa ~Terimakasih"
"1583432296-9882","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bustomi arifin H",""
"1583432296-14759","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Banyak lagi dounk discount nya..jgn kalah dgn sebelah"
"1583432296-12446","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Walaupun udah berapa minggu orderan anyep tetep aja gw kasih bintang 5 biar mikir para2 bagian sistem dan orang2 penting di kantornya... Dan sering kali gw liat orang y dmn dpt y dmn itu apk tuyul masih aja bisa di gojek, ini ojek online apa kumpulan para korupsi yg bermain gaib "" tuyul "" 🤣🤣.. Seb...Ulasan Lengkap"
"1583432296-10638","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Habib permana",""
"1583432296-13116","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Aplikasinya bagus para driver nya ramah ramah,aplikasi ini bagus untuk keadaan terdesak"
"1583432296-10375","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","ardhi rendra",""
"1583432296-14535","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","saya suka banget sama aplikasi ini karena membantu banyak orang"
"1583432296-10671","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Djunaedi Raffa",""
"1583432296-11424","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Juliani Pratiwi",""
"1583432296-13022","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sekarang Udah Ada Fitur Camera Nya Untuk Chat Dengan Driver.. Tapi Belum Bisa Ambil Foto dr Galeri, Harus Foto Dulu.. Semoga Ke Depan Nya Bisa Ambil Foto dari Galeri.. Sukses Terus Gojek 🙏"
"1583432296-15092","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Semoga next di peta nya gak diputar2 dulu jalanan nya."
"1583432296-11220","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rukhiana Fitriasari",""
"1583432296-15016","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya Senang dgn aplikasi ini"
"1583432296-8932","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ratna Wulansari",""
"1583432296-11652","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rama Galih",""
"1583432296-10007","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Anonim people",""
"1583432296-8843","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Uus",""
"1583432296-8948","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Siswanto 099",""
"1583432296-12215","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","bagus dan setia menemani perjalanan selama -+ 4 tahun yang lalu tetap.maju PT. GOJEK INDONESIA Bikin negara sendiri lebih kaya lebih baik ngasih makan ke anak kita dari pada anak orang lain tetap perbaiki sistem buat driver dan custemer menjadi prima ."
"1583432296-12841","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong dong kasih orderan buat para driver yg udah lama gak di kasih orderan. Kasian liat mereka yg punya anak dan orang tua jadi susah cari uang nya kalo gak di kasian orderan kayak gitu"
"1583432296-12705","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bagus dan mantap sekali, cuma promo yang ada di gofood banyaknya. Pengennya di goride yang banyak promonya😂😂😂 Sekedar saran. Makasih banyak, semoga di kabulkan. Amin"
"1583432296-14234","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Makanan nya sangat enak dan terjaga😊"
"1583432296-11209","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Fina Safira Nurulhuda",""
"1583432296-9914","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Joko Purnawan",""
"1583432296-12934","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu dan selama ini drivernya baik, semoga kedepannya lebih baik lagi."
"1583432296-11029","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wani Alalbariyah",""
"1583432296-11186","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Hario 99",""
"1583432296-10457","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Masriah Smi",""
"1583432296-10311","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","RIDWAN RIANTO",""
"1583432296-10340","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Iba Sumboro",""
"1583432296-11746","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Ye Bagus Lah Apps nya cuman sedikit saran nih, di cuaca musih hujan kek gini coba beri inovasi untuk membuat gojek musim hujan seperti persiapan mantel hujan, payung dll. Sehingga Penumpang tidak kebasahan dan masuk angin nanti kasian baik penumpang maupun driver malah dikerok pas pulang nya sekian ...Ulasan Lengkap"
"1583432296-11691","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Abdul Azis",""
"1583432296-9068","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Haddad 1030",""
"1583432296-10192","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Deden Frediansya",""
"1583432296-10248","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Iin Prihatin",""
"1583432296-10571","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Amet Rc",""
"1583432296-14808","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat bagus sih tapi gimana cara liat harga go car nya"
"1583432296-9878","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mutiara Sani",""
"1583432296-14723","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap banget pokoknya saya puas dgn adanya gojek..t.kasih admin"
"1583432296-10242","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","ichiro ryuu",""
"1583432296-13709","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Promonya lebih banyakin lagi ya buat pengguna cash 😁"
"1583432296-10544","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Oke Design",""
"1583432296-9014","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","A",""
"1583432296-12653","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu untuk pesan makanan dan bepergian."
"1583432296-14665","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bisa tambahkan untuk sedekah,jd transfer sedekah dr sini"
"1583432296-11270","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Piearre Sandy",""
"1583432296-8394","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Ilyas Annan",""
"1583432296-11192","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Chandra Sandio",""
"1583432296-12441","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terbaik... terbaik.. terbaik... gak pernah ke hati yang lain . dari awal ada aku udah jatuh cinta sama kamu..."
"1583432296-13862","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","bagus dan memperlancar segala keperluan dengan mudah dan cepat"
"1583432296-14020","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya senang menggunakan aplikasi ini... Terimakasih gojek n bagi2 dong vocernya lagi...."
"1583432296-14311","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Baru pertama kali download terus langsung pesan goofood😂 Dan alhamdulillah lancar jaya, sukses selalu buat Gojek👍"
"1583432296-14229","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu adanya gojek klo saya boleh usul kenapa di madura jawa timur gak ada gojek"
"1583432296-11409","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Mr.K javanese",""
"1583432296-11979","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Di hari-hari saya yg super sibuk dgn ada nya aplikasi gojek Sangan membantu skli Mau ini itu tinggal klik .. 👍👍👍🙏"
"1583432296-11866","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saat dibutuhkan, Paylater hadir memberi solusi. Saya tunggu solusi mudah utk transaksi UKM saya via GoPay."
"1583432296-9935","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Dicky Berna",""
"1583432296-8377","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Taufan Jainuri",""
"1583432296-11185","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Andri Malaen",""
"1583432296-14602","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu untuk pengangguran agar dapat penghasilan"
"1583432296-14264","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Walau kadang masi error..tapi gojek tetap membantu di setiap saat"
"1583432296-8880","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Budi Kalibalok",""
"1583432296-9638","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","stronghold best",""
"1583432296-14199","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","sangat rekomended.. apapun mudah di sini.. aplikasi paling jempoll.."
"1583432296-8658","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pengguna Google",""
"1583432296-10847","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Henny Irwanto",""
"1583432296-11952","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Semoga transportasi anak bangsa ini semakin baik lg,. Driver dan Penguna appl Gojek saling Menguntungkan...... Bravo Gojek, Bravo Anak Negeri."
"1583432296-10214","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Deddy Hadiwijay",""
"1583432296-8462","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","wandy hayate",""
"1583432296-11356","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Rievan Rakitic",""
"1583432296-10387","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Aldo",""
"1583432296-13633","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Belanja pake gopay ternyata ga motong diskonnya gimana dong..sama aja boong.."
"1583432296-11847","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Saya gabisa order apapun, Alamatnya selalu tertolak dan permintaan di tolak. Padahal saya baru saja isi gopay."
"1583432296-11579","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Alan Smoth",""
"1583432296-12555","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantap dah aplikasi karya anak bangsa..saya jdi kebantu..mau kemana""ada yg nganter..mau makan tinggal pesan...🙏🙏🙏🙏🙏"
"1583432296-11298","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Samsul Maarif",""
"1583432296-12725","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Bikin mudah kemana2 dan pesan makanan kl lagi mager.. cuma agak ngeri skr.. byk driver yg ga sesuai dgn identitas di aplikasi. Mohon ditindaklanjuti"
"1583432296-13253","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Baru nyoba pakai gopay/gojek ,mudah2n bisa bekerjasama dengan baik, terima kasih"
"1583432296-14626","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Mantaaap. Semenjak sameday di kasih pengiriman 3 barang jadi semakin cepat barang sampai. Seminggu lalu 3 kali beli barang di online shop pagi.. sebelum zuhur sudah sampai. Saya tanya driver ternyata dibatasi pengiriman jadi 3 barang. Dan mereka semua senang dengan sistemnya. Semoga tetap seperti in...Ulasan Lengkap"
"1583432296-10970","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Wani Adnan",""
"1583432296-15112","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Terima kasih pt gojek aplikasi mudah dan cepat dipahami"
"1583432296-14712","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Gojek online semangkin di depan, selama pake aplikasi gojek pasti ada jalan"
"1583432296-10813","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Bimo Tri Goutomo",""
"1583432296-14297","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu..selagi lapar...selagi buru buru....selagi bete"
"1583432296-14503","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Pelayanan nya udh bagus utk semua Driver,,mungkin kalo bisa next bisa bayar pake poin dan bisa ajarkan ke kami konsumen caranya...tq so much Mau dong promo menarik lagi dari aplikasi gojeknya..karena sy pake driver utk jemput anak sy sekolah...ok tq mas Sy mau driver lebih ramah lagi...dan melindung...Ulasan Lengkap"
"1583432296-10659","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Muhammad Faris",""
"1583432296-13856","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Tolong di dengar keresahan para drivernya, pada bilang sepi, order,"
"1583432296-13575","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Sangat membantu, pokoknya top dah.... Tingkatkan terus gan...."
"1583432296-13548","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","","Maaf para driver terkadang penumpang mu sangat menyebalkan apa lagi go food udah di beli in trus di cancel Semoga para driver yang sabar rezeki ny banyak"
"1583432296-10481","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Pri Da",""
"1583432296-10664","https://play.google.com/store/apps/details?id=com.gojek.app&showAllReviews=true","Chikaerika15@mail.com Erika",""
